"family","Count","MonthYear","Temp","Year","Month","Precip"
"MELYRIDAE",0,"11.1998",1.5,1998,11,43
"MELYRIDAE",0,"12.1998",1.2,1998,12,59
"MELYRIDAE",0,"1.1999",2.2,1999,1,64
"MELYRIDAE",0,"2.1999",1,1999,2,48
"MELYRIDAE",0,"3.1999",4.1,1999,3,45
"MELYRIDAE",1,"4.1999",8.4,1999,4,52
"MELYRIDAE",4,"5.1999",11.6,1999,5,57
"MELYRIDAE",2,"6.1999",15.7,1999,6,106
"MELYRIDAE",0,"7.1999",19,1999,7,40
"MELYRIDAE",0,"8.1999",17.7,1999,8,109
"MELYRIDAE",0,"9.1999",16.8,1999,9,51
"MELYRIDAE",0,"10.1999",9.8,1999,10,55
"MELYRIDAE",0,"11.1999",5.3,1999,11,29
"MELYRIDAE",0,"12.1999",2.8,1999,12,112
"MELYRIDAE",0,"1.2000",2.6,2000,1,44
"MELYRIDAE",0,"2.2000",3.9,2000,2,44
"MELYRIDAE",0,"3.2000",4.2,2000,3,55
"MELYRIDAE",0,"4.2000",9.5,2000,4,44
"MELYRIDAE",17,"5.2000",13.9,2000,5,35
"MELYRIDAE",7,"6.2000",15.5,2000,6,81
"MELYRIDAE",0,"7.2000",16.4,2000,7,39
"MELYRIDAE",0,"8.2000",16.6,2000,8,47
"MELYRIDAE",0,"9.2000",13.7,2000,9,67
"MELYRIDAE",0,"10.2000",12.1,2000,10,61
"MELYRIDAE",0,"11.2000",7.1,2000,11,67
"MELYRIDAE",0,"12.2000",4.3,2000,12,58
"MELYRIDAE",0,"1.2001",1.8,2001,1,39
"MELYRIDAE",0,"2.2001",1,2001,2,40
"MELYRIDAE",0,"3.2001",1.9,2001,3,28
"MELYRIDAE",0,"4.2001",6.6,2001,4,55
"MELYRIDAE",2,"5.2001",12.8,2001,5,27
"MELYRIDAE",2,"6.2001",14.6,2001,6,61
"MELYRIDAE",1,"7.2001",19,2001,7,37
"MELYRIDAE",0,"8.2001",18,2001,8,102
"MELYRIDAE",0,"9.2001",13.3,2001,9,117
"MELYRIDAE",0,"10.2001",12.4,2001,10,42
"MELYRIDAE",0,"11.2001",4.9,2001,11,46
"MELYRIDAE",0,"12.2001",0.9,2001,12,49
"MELYRIDAE",0,"1.2002",2.7,2002,1,68
"MELYRIDAE",0,"2.2002",4.7,2002,2,82
"MELYRIDAE",0,"3.2002",4.9,2002,3,29
"MELYRIDAE",0,"4.2002",7.8,2002,4,31
"MELYRIDAE",10,"5.2002",13.7,2002,5,53
"MELYRIDAE",4,"6.2002",17,2002,6,78
"MELYRIDAE",2,"7.2002",18.5,2002,7,89
"MELYRIDAE",0,"8.2002",20.3,2002,8,65
"MELYRIDAE",0,"9.2002",15.6,2002,9,36
"MELYRIDAE",0,"10.2002",7.9,2002,10,111
"MELYRIDAE",0,"11.2002",3.9,2002,11,66
"MELYRIDAE",0,"12.2002",-0.1,2002,12,26
"MELYRIDAE",0,"1.2003",0.2,2003,1,42
"MELYRIDAE",0,"2.2003",-1.2,2003,2,10
"MELYRIDAE",0,"3.2003",3.4,2003,3,10
"MELYRIDAE",0,"4.2003",7.4,2003,4,42
"MELYRIDAE",3,"5.2003",13,2003,5,57
"MELYRIDAE",4,"6.2003",17.3,2003,6,49
"MELYRIDAE",0,"7.2003",19.2,2003,7,86
"MELYRIDAE",0,"8.2003",18.9,2003,8,43
"MELYRIDAE",0,"9.2003",14.9,2003,9,45
"MELYRIDAE",0,"10.2003",7.3,2003,10,48
"MELYRIDAE",0,"11.2003",6.1,2003,11,44
"MELYRIDAE",0,"12.2003",4,2003,12,52
"MELYRIDAE",0,"1.2004",-0.6,2004,1,61
"MELYRIDAE",0,"2.2004",2.1,2004,2,36
"MELYRIDAE",0,"3.2004",4.1,2004,3,35
"MELYRIDAE",0,"4.2004",8.7,2004,4,31
"MELYRIDAE",35,"5.2004",12.5,2004,5,30
"MELYRIDAE",13,"6.2004",14.9,2004,6,68
"MELYRIDAE",3,"7.2004",16.3,2004,7,113
"MELYRIDAE",0,"8.2004",18.7,2004,8,85
"MELYRIDAE",0,"9.2004",14.6,2004,9,49
"MELYRIDAE",0,"10.2004",10.1,2004,10,79
"MELYRIDAE",0,"11.2004",4.8,2004,11,48
"MELYRIDAE",0,"12.2004",4,2004,12,53
"MELYRIDAE",0,"1.2005",3.4,2005,1,45
"MELYRIDAE",0,"2.2005",0.4,2005,2,45
"MELYRIDAE",0,"3.2005",1.6,2005,3,36
"MELYRIDAE",0,"4.2005",8.1,2005,4,14
"MELYRIDAE",34,"5.2005",12.2,2005,5,46
"MELYRIDAE",2,"6.2005",15.4,2005,6,45
"MELYRIDAE",2,"7.2005",18.7,2005,7,82
"MELYRIDAE",0,"8.2005",16.6,2005,8,61
"MELYRIDAE",0,"9.2005",15.4,2005,9,27
"MELYRIDAE",0,"10.2005",11.6,2005,10,50
"MELYRIDAE",0,"11.2005",5.6,2005,11,40
"MELYRIDAE",0,"12.2005",2.5,2005,12,57
"MELYRIDAE",0,"1.2006",-1.4,2006,1,20
"MELYRIDAE",0,"2.2006",0.4,2006,2,45
"MELYRIDAE",0,"3.2006",0.2,2006,3,39
"MELYRIDAE",0,"4.2006",6.9,2006,4,45
"MELYRIDAE",0,"5.2006",12.3,2006,5,66
"MELYRIDAE",39,"6.2006",16.7,2006,6,30
"MELYRIDAE",6,"7.2006",21.2,2006,7,23
"MELYRIDAE",0,"8.2006",18.2,2006,8,156
"MELYRIDAE",0,"9.2006",16.8,2006,9,35
"MELYRIDAE",0,"10.2006",12.9,2006,10,77
"MELYRIDAE",0,"11.2006",7.5,2006,11,70
"MELYRIDAE",0,"12.2006",6.9,2006,12,60
"MELYRIDAE",0,"1.2007",5,2007,1,92
"MELYRIDAE",0,"2.2007",2.3,2007,2,59
"MELYRIDAE",0,"3.2007",6.3,2007,3,34
"MELYRIDAE",1,"4.2007",9.6,2007,4,11
"MELYRIDAE",6,"5.2007",13.2,2007,5,61
"MELYRIDAE",6,"6.2007",17.4,2007,6,110
"MELYRIDAE",0,"7.2007",17.2,2007,7,144
"MELYRIDAE",0,"8.2007",17.8,2007,8,69
"MELYRIDAE",0,"9.2007",13.7,2007,9,72
"MELYRIDAE",0,"10.2007",9.4,2007,10,30
"MELYRIDAE",0,"11.2007",4.7,2007,11,37
"MELYRIDAE",0,"12.2007",3.8,2007,12,54
"MELYRIDAE",0,"1.2008",3.9,2008,1,61
"MELYRIDAE",0,"2.2008",4.9,2008,2,30
"MELYRIDAE",0,"3.2008",4.3,2008,3,59
"MELYRIDAE",0,"4.2008",8.1,2008,4,47
"MELYRIDAE",294,"5.2008",13.9,2008,5,23
"MELYRIDAE",30,"6.2008",16.6,2008,6,33
"MELYRIDAE",1,"7.2008",18.7,2008,7,56
"MELYRIDAE",0,"8.2008",17.8,2008,8,128
"MELYRIDAE",0,"9.2008",14,2008,9,52
"MELYRIDAE",0,"10.2008",10.4,2008,10,76
"MELYRIDAE",0,"11.2008",5.7,2008,11,56
"MELYRIDAE",0,"12.2008",3,2008,12,50
"MELYRIDAE",0,"1.2009",0.9,2009,1,28
"MELYRIDAE",0,"2.2009",0.8,2009,2,38
"MELYRIDAE",0,"3.2009",4,2009,3,39
"MELYRIDAE",0,"4.2009",9.8,2009,4,6
"MELYRIDAE",6,"5.2009",12.8,2009,5,58
"MELYRIDAE",0,"6.2009",15,2009,6,68
"MELYRIDAE",0,"7.2009",18.8,2009,7,83
"MELYRIDAE",0,"8.2009",18.5,2009,8,45
"MELYRIDAE",0,"9.2009",15.3,2009,9,41
"MELYRIDAE",0,"10.2009",8.4,2009,10,70
"MELYRIDAE",0,"11.2009",6.6,2009,11,89
"MELYRIDAE",0,"12.2009",1,2009,12,49
"SCARABAEIDAE",0,"1.1992",2.4,1992,1,34
"SCARABAEIDAE",0,"2.1992",3.5,1992,2,38
"SCARABAEIDAE",0,"3.1992",4.7,1992,3,56
"SCARABAEIDAE",0,"4.1992",7.1,1992,4,54
"SCARABAEIDAE",0,"5.1992",13.8,1992,5,18
"SCARABAEIDAE",6,"6.1992",18.5,1992,6,1
"SCARABAEIDAE",20,"7.1992",19.1,1992,7,51
"SCARABAEIDAE",0,"8.1992",17.7,1992,8,104
"SCARABAEIDAE",0,"9.1992",13.7,1992,9,37
"SCARABAEIDAE",0,"10.1992",7.1,1992,10,67
"SCARABAEIDAE",0,"11.1992",4.6,1992,11,96
"SCARABAEIDAE",0,"12.1992",2.9,1992,12,42
"SCARABAEIDAE",0,"1.1993",2.1,1993,1,74
"SCARABAEIDAE",0,"2.1993",1.6,1993,2,27
"SCARABAEIDAE",0,"3.1993",3.4,1993,3,16
"SCARABAEIDAE",0,"4.1993",8.3,1993,4,15
"SCARABAEIDAE",0,"5.1993",14.2,1993,5,23
"SCARABAEIDAE",7,"6.1993",15.2,1993,6,34
"SCARABAEIDAE",2,"7.1993",15.8,1993,7,114
"SCARABAEIDAE",0,"8.1993",15.2,1993,8,64
"SCARABAEIDAE",1,"9.1993",11.7,1993,9,95
"SCARABAEIDAE",0,"10.1993",8.1,1993,10,66
"SCARABAEIDAE",0,"11.1993",1.9,1993,11,40
"SCARABAEIDAE",0,"12.1993",2.9,1993,12,91
"SCARABAEIDAE",0,"1.1994",2.9,1994,1,84
"SCARABAEIDAE",0,"2.1994",-0.9,1994,2,46
"SCARABAEIDAE",0,"3.1994",3.8,1994,3,79
"SCARABAEIDAE",0,"4.1994",8.3,1994,4,41
"SCARABAEIDAE",0,"5.1994",11.7,1994,5,30
"SCARABAEIDAE",2,"6.1994",14.5,1994,6,61
"SCARABAEIDAE",8,"7.1994",20.6,1994,7,4
"SCARABAEIDAE",1,"8.1994",18.3,1994,8,84
"SCARABAEIDAE",2,"9.1994",13.7,1994,9,143
"SCARABAEIDAE",0,"10.1994",8.5,1994,10,48
"SCARABAEIDAE",0,"11.1994",6,1994,11,49
"SCARABAEIDAE",0,"12.1994",4.4,1994,12,95
"SCARABAEIDAE",0,"1.1995",0.6,1995,1,84
"SCARABAEIDAE",0,"2.1995",4,1995,2,68
"SCARABAEIDAE",0,"3.1995",3.5,1995,3,37
"SCARABAEIDAE",0,"4.1995",7,1995,4,53
"SCARABAEIDAE",0,"5.1995",11.3,1995,5,53
"SCARABAEIDAE",6,"6.1995",15.4,1995,6,53
"SCARABAEIDAE",5,"7.1995",18.7,1995,7,40
"SCARABAEIDAE",1,"8.1995",19.3,1995,8,24
"SCARABAEIDAE",1,"9.1995",13.9,1995,9,89
"SCARABAEIDAE",0,"10.1995",12.2,1995,10,40
"SCARABAEIDAE",0,"11.1995",3,1995,11,42
"SCARABAEIDAE",0,"12.1995",-1.4,1995,12,22
"SCARABAEIDAE",0,"1.1996",-1.6,1996,1,7
"SCARABAEIDAE",0,"2.1996",-2.7,1996,2,28
"SCARABAEIDAE",0,"3.1996",0.3,1996,3,13
"SCARABAEIDAE",0,"4.1996",7.6,1996,4,18
"SCARABAEIDAE",0,"5.1996",9.8,1996,5,90
"SCARABAEIDAE",3,"6.1996",15,1996,6,36
"SCARABAEIDAE",12,"7.1996",15.9,1996,7,57
"SCARABAEIDAE",2,"8.1996",18.7,1996,8,43
"SCARABAEIDAE",1,"9.1996",12.3,1996,9,55
"SCARABAEIDAE",0,"10.1996",10.3,1996,10,42
"SCARABAEIDAE",0,"11.1996",4.9,1996,11,69
"SCARABAEIDAE",0,"12.1996",-0.5,1996,12,28
"SCARABAEIDAE",0,"1.1997",-1.2,1997,1,5
"SCARABAEIDAE",0,"2.1997",3.2,1997,2,61
"SCARABAEIDAE",0,"3.1997",4.1,1997,3,20
"SCARABAEIDAE",0,"4.1997",6.3,1997,4,30
"SCARABAEIDAE",0,"5.1997",10.8,1997,5,73
"SCARABAEIDAE",4,"6.1997",16.2,1997,6,51
"SCARABAEIDAE",17,"7.1997",18.7,1997,7,55
"SCARABAEIDAE",1,"8.1997",20.6,1997,8,25
"SCARABAEIDAE",0,"9.1997",14.8,1997,9,41
"SCARABAEIDAE",0,"10.1997",8.4,1997,10,69
"SCARABAEIDAE",0,"11.1997",3.9,1997,11,44
"SCARABAEIDAE",0,"12.1997",2.7,1997,12,52
"SCARABAEIDAE",0,"1.1998",2.9,1998,1,49
"SCARABAEIDAE",0,"2.1998",5.1,1998,2,51
"SCARABAEIDAE",0,"3.1998",3.7,1998,3,48
"SCARABAEIDAE",0,"4.1998",7.7,1998,4,60
"SCARABAEIDAE",2,"5.1998",13,1998,5,33
"SCARABAEIDAE",10,"6.1998",15.4,1998,6,85
"SCARABAEIDAE",16,"7.1998",15.9,1998,7,97
"SCARABAEIDAE",1,"8.1998",15.7,1998,8,58
"SCARABAEIDAE",1,"9.1998",14.3,1998,9,70
"SCARABAEIDAE",0,"10.1998",9.3,1998,10,118
"SCARABAEIDAE",0,"11.1998",1.5,1998,11,43
"SCARABAEIDAE",0,"12.1998",1.2,1998,12,59
"SCARABAEIDAE",0,"1.1999",2.2,1999,1,64
"SCARABAEIDAE",0,"2.1999",1,1999,2,48
"SCARABAEIDAE",0,"3.1999",4.1,1999,3,45
"SCARABAEIDAE",1,"4.1999",8.4,1999,4,52
"SCARABAEIDAE",1,"5.1999",11.6,1999,5,57
"SCARABAEIDAE",10,"6.1999",15.7,1999,6,106
"SCARABAEIDAE",8,"7.1999",19,1999,7,40
"SCARABAEIDAE",0,"8.1999",17.7,1999,8,109
"SCARABAEIDAE",1,"9.1999",16.8,1999,9,51
"SCARABAEIDAE",0,"10.1999",9.8,1999,10,55
"SCARABAEIDAE",0,"11.1999",5.3,1999,11,29
"SCARABAEIDAE",0,"12.1999",2.8,1999,12,112
"SCARABAEIDAE",0,"1.2000",2.6,2000,1,44
"SCARABAEIDAE",0,"2.2000",3.9,2000,2,44
"SCARABAEIDAE",0,"3.2000",4.2,2000,3,55
"SCARABAEIDAE",0,"4.2000",9.5,2000,4,44
"SCARABAEIDAE",3,"5.2000",13.9,2000,5,35
"SCARABAEIDAE",9,"6.2000",15.5,2000,6,81
"SCARABAEIDAE",15,"7.2000",16.4,2000,7,39
"SCARABAEIDAE",3,"8.2000",16.6,2000,8,47
"SCARABAEIDAE",1,"9.2000",13.7,2000,9,67
"SCARABAEIDAE",0,"10.2000",12.1,2000,10,61
"SCARABAEIDAE",0,"11.2000",7.1,2000,11,67
"SCARABAEIDAE",0,"12.2000",4.3,2000,12,58
"SCARABAEIDAE",0,"1.2001",1.8,2001,1,39
"SCARABAEIDAE",0,"2.2001",1,2001,2,40
"SCARABAEIDAE",0,"3.2001",1.9,2001,3,28
"SCARABAEIDAE",0,"4.2001",6.6,2001,4,55
"SCARABAEIDAE",1,"5.2001",12.8,2001,5,27
"SCARABAEIDAE",16,"6.2001",14.6,2001,6,61
"SCARABAEIDAE",15,"7.2001",19,2001,7,37
"SCARABAEIDAE",4,"8.2001",18,2001,8,102
"SCARABAEIDAE",1,"9.2001",13.3,2001,9,117
"SCARABAEIDAE",0,"10.2001",12.4,2001,10,42
"SCARABAEIDAE",0,"11.2001",4.9,2001,11,46
"SCARABAEIDAE",0,"12.2001",0.9,2001,12,49
"SCARABAEIDAE",0,"1.2002",2.7,2002,1,68
"SCARABAEIDAE",0,"2.2002",4.7,2002,2,82
"SCARABAEIDAE",0,"3.2002",4.9,2002,3,29
"SCARABAEIDAE",0,"4.2002",7.8,2002,4,31
"SCARABAEIDAE",2,"5.2002",13.7,2002,5,53
"SCARABAEIDAE",23,"6.2002",17,2002,6,78
"SCARABAEIDAE",35,"7.2002",18.5,2002,7,89
"SCARABAEIDAE",4,"8.2002",20.3,2002,8,65
"SCARABAEIDAE",0,"9.2002",15.6,2002,9,36
"SCARABAEIDAE",0,"10.2002",7.9,2002,10,111
"SCARABAEIDAE",0,"11.2002",3.9,2002,11,66
"SCARABAEIDAE",0,"12.2002",-0.1,2002,12,26
"SCARABAEIDAE",0,"1.2003",0.2,2003,1,42
"SCARABAEIDAE",0,"2.2003",-1.2,2003,2,10
"SCARABAEIDAE",0,"3.2003",3.4,2003,3,10
"SCARABAEIDAE",0,"4.2003",7.4,2003,4,42
"SCARABAEIDAE",4,"5.2003",13,2003,5,57
"SCARABAEIDAE",23,"6.2003",17.3,2003,6,49
"SCARABAEIDAE",22,"7.2003",19.2,2003,7,86
"SCARABAEIDAE",3,"8.2003",18.9,2003,8,43
"SCARABAEIDAE",0,"9.2003",14.9,2003,9,45
"SCARABAEIDAE",0,"10.2003",7.3,2003,10,48
"SCARABAEIDAE",0,"11.2003",6.1,2003,11,44
"SCARABAEIDAE",0,"12.2003",4,2003,12,52
"SCARABAEIDAE",0,"1.2004",-0.6,2004,1,61
"SCARABAEIDAE",0,"2.2004",2.1,2004,2,36
"SCARABAEIDAE",0,"3.2004",4.1,2004,3,35
"SCARABAEIDAE",0,"4.2004",8.7,2004,4,31
"SCARABAEIDAE",10,"5.2004",12.5,2004,5,30
"SCARABAEIDAE",3,"6.2004",14.9,2004,6,68
"SCARABAEIDAE",48,"7.2004",16.3,2004,7,113
"SCARABAEIDAE",2,"8.2004",18.7,2004,8,85
"SCARABAEIDAE",1,"9.2004",14.6,2004,9,49
"SCARABAEIDAE",0,"10.2004",10.1,2004,10,79
"SCARABAEIDAE",0,"11.2004",4.8,2004,11,48
"SCARABAEIDAE",0,"12.2004",4,2004,12,53
"SCARABAEIDAE",0,"1.2005",3.4,2005,1,45
"SCARABAEIDAE",0,"2.2005",0.4,2005,2,45
"SCARABAEIDAE",0,"3.2005",1.6,2005,3,36
"SCARABAEIDAE",0,"4.2005",8.1,2005,4,14
"SCARABAEIDAE",15,"5.2005",12.2,2005,5,46
"SCARABAEIDAE",19,"6.2005",15.4,2005,6,45
"SCARABAEIDAE",56,"7.2005",18.7,2005,7,82
"SCARABAEIDAE",2,"8.2005",16.6,2005,8,61
"SCARABAEIDAE",1,"9.2005",15.4,2005,9,27
"SCARABAEIDAE",0,"10.2005",11.6,2005,10,50
"SCARABAEIDAE",0,"11.2005",5.6,2005,11,40
"SCARABAEIDAE",0,"12.2005",2.5,2005,12,57
"SCARABAEIDAE",0,"1.2006",-1.4,2006,1,20
"SCARABAEIDAE",0,"2.2006",0.4,2006,2,45
"SCARABAEIDAE",0,"3.2006",0.2,2006,3,39
"SCARABAEIDAE",0,"4.2006",6.9,2006,4,45
"SCARABAEIDAE",2,"5.2006",12.3,2006,5,66
"SCARABAEIDAE",6,"6.2006",16.7,2006,6,30
"SCARABAEIDAE",30,"7.2006",21.2,2006,7,23
"SCARABAEIDAE",5,"8.2006",18.2,2006,8,156
"SCARABAEIDAE",1,"9.2006",16.8,2006,9,35
"SCARABAEIDAE",0,"10.2006",12.9,2006,10,77
"SCARABAEIDAE",0,"11.2006",7.5,2006,11,70
"SCARABAEIDAE",0,"12.2006",6.9,2006,12,60
"SCARABAEIDAE",0,"1.2007",5,2007,1,92
"SCARABAEIDAE",0,"2.2007",2.3,2007,2,59
"SCARABAEIDAE",0,"3.2007",6.3,2007,3,34
"SCARABAEIDAE",0,"4.2007",9.6,2007,4,11
"SCARABAEIDAE",9,"5.2007",13.2,2007,5,61
"SCARABAEIDAE",30,"6.2007",17.4,2007,6,110
"SCARABAEIDAE",13,"7.2007",17.2,2007,7,144
"SCARABAEIDAE",0,"8.2007",17.8,2007,8,69
"SCARABAEIDAE",1,"9.2007",13.7,2007,9,72
"SCARABAEIDAE",0,"10.2007",9.4,2007,10,30
"SCARABAEIDAE",0,"11.2007",4.7,2007,11,37
"SCARABAEIDAE",0,"12.2007",3.8,2007,12,54
"SCARABAEIDAE",0,"1.2008",3.9,2008,1,61
"SCARABAEIDAE",0,"2.2008",4.9,2008,2,30
"SCARABAEIDAE",0,"3.2008",4.3,2008,3,59
"SCARABAEIDAE",0,"4.2008",8.1,2008,4,47
"SCARABAEIDAE",2,"5.2008",13.9,2008,5,23
"SCARABAEIDAE",3,"6.2008",16.6,2008,6,33
"SCARABAEIDAE",21,"7.2008",18.7,2008,7,56
"SCARABAEIDAE",2,"8.2008",17.8,2008,8,128
"SCARABAEIDAE",0,"9.2008",14,2008,9,52
"SCARABAEIDAE",0,"10.2008",10.4,2008,10,76
"SCARABAEIDAE",0,"11.2008",5.7,2008,11,56
"SCARABAEIDAE",0,"12.2008",3,2008,12,50
"SCARABAEIDAE",0,"1.2009",0.9,2009,1,28
"SCARABAEIDAE",0,"2.2009",0.8,2009,2,38
"SCARABAEIDAE",0,"3.2009",4,2009,3,39
"SCARABAEIDAE",0,"4.2009",9.8,2009,4,6
"SCARABAEIDAE",11,"5.2009",12.8,2009,5,58
"SCARABAEIDAE",18,"6.2009",15,2009,6,68
"SCARABAEIDAE",12,"7.2009",18.8,2009,7,83
"SCARABAEIDAE",1,"8.2009",18.5,2009,8,45
"SCARABAEIDAE",0,"9.2009",15.3,2009,9,41
"SCARABAEIDAE",0,"10.2009",8.4,2009,10,70
"SCARABAEIDAE",0,"11.2009",6.6,2009,11,89
"SCARABAEIDAE",0,"12.2009",1,2009,12,49
"STAPHYLINIDAE",0,"1.1992",2.4,1992,1,34
"STAPHYLINIDAE",0,"2.1992",3.5,1992,2,38
"STAPHYLINIDAE",0,"3.1992",4.7,1992,3,56
"STAPHYLINIDAE",0,"4.1992",7.1,1992,4,54
"STAPHYLINIDAE",0,"5.1992",13.8,1992,5,18
"STAPHYLINIDAE",7,"6.1992",18.5,1992,6,1
"STAPHYLINIDAE",26,"7.1992",19.1,1992,7,51
"STAPHYLINIDAE",9,"8.1992",17.7,1992,8,104
"STAPHYLINIDAE",0,"9.1992",13.7,1992,9,37
"STAPHYLINIDAE",0,"10.1992",7.1,1992,10,67
"STAPHYLINIDAE",0,"11.1992",4.6,1992,11,96
"STAPHYLINIDAE",0,"12.1992",2.9,1992,12,42
"STAPHYLINIDAE",0,"1.1993",2.1,1993,1,74
"STAPHYLINIDAE",0,"2.1993",1.6,1993,2,27
"STAPHYLINIDAE",0,"3.1993",3.4,1993,3,16
"STAPHYLINIDAE",4,"4.1993",8.3,1993,4,15
"STAPHYLINIDAE",3,"5.1993",14.2,1993,5,23
"STAPHYLINIDAE",0,"6.1993",15.2,1993,6,34
"STAPHYLINIDAE",1,"7.1993",15.8,1993,7,114
"STAPHYLINIDAE",0,"8.1993",15.2,1993,8,64
"STAPHYLINIDAE",1,"9.1993",11.7,1993,9,95
"STAPHYLINIDAE",1,"10.1993",8.1,1993,10,66
"STAPHYLINIDAE",0,"11.1993",1.9,1993,11,40
"STAPHYLINIDAE",0,"12.1993",2.9,1993,12,91
"STAPHYLINIDAE",0,"1.1994",2.9,1994,1,84
"STAPHYLINIDAE",0,"2.1994",-0.9,1994,2,46
"STAPHYLINIDAE",0,"3.1994",3.8,1994,3,79
"STAPHYLINIDAE",0,"4.1994",8.3,1994,4,41
"STAPHYLINIDAE",0,"5.1994",11.7,1994,5,30
"STAPHYLINIDAE",8,"6.1994",14.5,1994,6,61
"STAPHYLINIDAE",382,"7.1994",20.6,1994,7,4
"STAPHYLINIDAE",80,"8.1994",18.3,1994,8,84
"STAPHYLINIDAE",2,"9.1994",13.7,1994,9,143
"STAPHYLINIDAE",0,"10.1994",8.5,1994,10,48
"STAPHYLINIDAE",0,"11.1994",6,1994,11,49
"STAPHYLINIDAE",0,"12.1994",4.4,1994,12,95
"STAPHYLINIDAE",0,"1.1995",0.6,1995,1,84
"STAPHYLINIDAE",0,"2.1995",4,1995,2,68
"STAPHYLINIDAE",0,"3.1995",3.5,1995,3,37
"STAPHYLINIDAE",0,"4.1995",7,1995,4,53
"STAPHYLINIDAE",0,"5.1995",11.3,1995,5,53
"STAPHYLINIDAE",1,"6.1995",15.4,1995,6,53
"STAPHYLINIDAE",156,"7.1995",18.7,1995,7,40
"STAPHYLINIDAE",75,"8.1995",19.3,1995,8,24
"STAPHYLINIDAE",1,"9.1995",13.9,1995,9,89
"STAPHYLINIDAE",3,"10.1995",12.2,1995,10,40
"STAPHYLINIDAE",0,"11.1995",3,1995,11,42
"STAPHYLINIDAE",0,"12.1995",-1.4,1995,12,22
"STAPHYLINIDAE",0,"1.1996",-1.6,1996,1,7
"STAPHYLINIDAE",0,"2.1996",-2.7,1996,2,28
"STAPHYLINIDAE",0,"3.1996",0.3,1996,3,13
"STAPHYLINIDAE",0,"4.1996",7.6,1996,4,18
"STAPHYLINIDAE",0,"5.1996",9.8,1996,5,90
"STAPHYLINIDAE",4,"6.1996",15,1996,6,36
"STAPHYLINIDAE",4,"7.1996",15.9,1996,7,57
"STAPHYLINIDAE",5,"8.1996",18.7,1996,8,43
"STAPHYLINIDAE",1,"9.1996",12.3,1996,9,55
"STAPHYLINIDAE",0,"10.1996",10.3,1996,10,42
"STAPHYLINIDAE",0,"11.1996",4.9,1996,11,69
"STAPHYLINIDAE",0,"12.1996",-0.5,1996,12,28
"STAPHYLINIDAE",0,"1.1997",-1.2,1997,1,5
"STAPHYLINIDAE",0,"2.1997",3.2,1997,2,61
"STAPHYLINIDAE",0,"3.1997",4.1,1997,3,20
"STAPHYLINIDAE",0,"4.1997",6.3,1997,4,30
"STAPHYLINIDAE",1,"5.1997",10.8,1997,5,73
"STAPHYLINIDAE",3,"6.1997",16.2,1997,6,51
"STAPHYLINIDAE",83,"7.1997",18.7,1997,7,55
"STAPHYLINIDAE",230,"8.1997",20.6,1997,8,25
"STAPHYLINIDAE",9,"9.1997",14.8,1997,9,41
"STAPHYLINIDAE",1,"10.1997",8.4,1997,10,69
"STAPHYLINIDAE",0,"11.1997",3.9,1997,11,44
"STAPHYLINIDAE",0,"12.1997",2.7,1997,12,52
"STAPHYLINIDAE",0,"1.1998",2.9,1998,1,49
"STAPHYLINIDAE",0,"2.1998",5.1,1998,2,51
"STAPHYLINIDAE",0,"3.1998",3.7,1998,3,48
"STAPHYLINIDAE",0,"4.1998",7.7,1998,4,60
"STAPHYLINIDAE",0,"5.1998",13,1998,5,33
"STAPHYLINIDAE",6,"6.1998",15.4,1998,6,85
"STAPHYLINIDAE",40,"7.1998",15.9,1998,7,97
"STAPHYLINIDAE",3,"8.1998",15.7,1998,8,58
"STAPHYLINIDAE",0,"9.1998",14.3,1998,9,70
"STAPHYLINIDAE",0,"10.1998",9.3,1998,10,118
"STAPHYLINIDAE",0,"11.1998",1.5,1998,11,43
"STAPHYLINIDAE",0,"12.1998",1.2,1998,12,59
"STAPHYLINIDAE",0,"1.1999",2.2,1999,1,64
"STAPHYLINIDAE",0,"2.1999",1,1999,2,48
"STAPHYLINIDAE",0,"3.1999",4.1,1999,3,45
"STAPHYLINIDAE",0,"4.1999",8.4,1999,4,52
"STAPHYLINIDAE",1,"5.1999",11.6,1999,5,57
"STAPHYLINIDAE",9,"6.1999",15.7,1999,6,106
"STAPHYLINIDAE",1733,"7.1999",19,1999,7,40
"STAPHYLINIDAE",150,"8.1999",17.7,1999,8,109
"STAPHYLINIDAE",3,"9.1999",16.8,1999,9,51
"STAPHYLINIDAE",0,"10.1999",9.8,1999,10,55
"STAPHYLINIDAE",0,"11.1999",5.3,1999,11,29
"STAPHYLINIDAE",0,"12.1999",2.8,1999,12,112
"STAPHYLINIDAE",0,"1.2000",2.6,2000,1,44
"STAPHYLINIDAE",0,"2.2000",3.9,2000,2,44
"STAPHYLINIDAE",0,"3.2000",4.2,2000,3,55
"STAPHYLINIDAE",5,"4.2000",9.5,2000,4,44
"STAPHYLINIDAE",18,"5.2000",13.9,2000,5,35
"STAPHYLINIDAE",51,"6.2000",15.5,2000,6,81
"STAPHYLINIDAE",41,"7.2000",16.4,2000,7,39
"STAPHYLINIDAE",2,"8.2000",16.6,2000,8,47
"STAPHYLINIDAE",0,"9.2000",13.7,2000,9,67
"STAPHYLINIDAE",0,"10.2000",12.1,2000,10,61
"STAPHYLINIDAE",0,"11.2000",7.1,2000,11,67
"STAPHYLINIDAE",0,"12.2000",4.3,2000,12,58
